Country Code,Country Name,Year,DB Opioid Deaths,Authoritative Opioid Deaths,Opioid Diff %,DB Drug OD Deaths,Authoritative Drug OD Deaths,Drug OD Diff %,Status,Severity,Source,Source URL
ITA,Italy,2024,173,,,289,,,NO_AUTH_DATA,,DPA Italy 2024,https://www.politicheantidroga.gov.it
ITA,Italy,2025,177,,,295,,,NO_AUTH_DATA,,DPA Italy 2024,https://www.politicheantidroga.gov.it
JAM,Jamaica,2019,249,,,416,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2020,213,,,355,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2021,294,,,490,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2022,334,,,557,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2023,353,,,589,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2024,214,,,357,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JAM,Jamaica,2025,344,,,574,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
JOR,Jordan,2019,34,,,58,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2020,53,,,89,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2021,34,,,57,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2022,40,,,66,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2023,58,,,97,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2024,61,,,102,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JOR,Jordan,2025,64,,,107,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
JPN,Japan,2019,132,41,222.0%,220,220,0.0%,CRITICAL,HIGH,MHLW Vital Statistics,https://www.mhlw.go.jp/english/
JPN,Japan,2020,135,45,200.0%,225,230,2.2%,CRITICAL,HIGH,MHLW Vital Statistics,https://www.mhlw.go.jp/english/
JPN,Japan,2021,138,48,187.5%,230,245,6.1%,CRITICAL,HIGH,MHLW Vital Statistics,https://www.mhlw.go.jp/english/
JPN,Japan,2022,141,52,171.2%,235,260,9.6%,CRITICAL,HIGH,MHLW Vital Statistics,https://www.mhlw.go.jp/english/
JPN,Japan,2023,144,,,240,,,NO_AUTH_DATA,,MHLW Japan 2024,https://www.mhlw.go.jp
JPN,Japan,2024,147,,,245,,,NO_AUTH_DATA,,MHLW Japan 2024,https://www.mhlw.go.jp
JPN,Japan,2025,150,,,251,,,NO_AUTH_DATA,,MHLW Japan 2024,https://www.mhlw.go.jp
KAZ,Kazakhstan,2019,72,,,121,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2020,78,,,131,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2021,82,,,138,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2022,85,,,142,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2023,81,,,135,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2024,114,,,191,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KAZ,Kazakhstan,2025,79,,,133,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KEN,Kenya,2019,435,,,726,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2020,274,,,458,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2021,298,,,496,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2022,288,,,480,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2023,446,,,744,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2024,373,,,623,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KEN,Kenya,2025,409,,,682,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
KGZ,Kyrgyzstan,2019,34,,,58,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2020,28,,,47,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2021,23,,,39,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2022,36,,,60,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2023,38,,,63,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2024,36,,,60,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KGZ,Kyrgyzstan,2025,32,,,54,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2019,81,,,136,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2020,89,,,148,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2021,76,,,126,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2022,77,,,129,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2023,57,,,95,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2024,95,,,158,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KHM,Cambodia,2025,91,,,152,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KIR,Kiribati,2019,3,,,5,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2020,3,,,6,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2021,3,,,6,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2022,5,,,8,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2023,4,,,7,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2024,5,,,9,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KIR,Kiribati,2025,4,,,7,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
KNA,Saint Kitts and Nevis,2019,4,,,7,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2020,5,,,9,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2021,4,,,8,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2022,6,,,10,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2023,6,,,10,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2024,4,,,6,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KNA,Saint Kitts and Nevis,2025,4,,,8,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
KOR,South Korea,2019,109,,,182,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2020,111,,,186,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2021,114,,,190,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2022,116,,,194,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2023,119,,,198,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2024,121,,,202,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KOR,South Korea,2025,124,,,207,,,NO_AUTH_DATA,,MOHW South Korea 2024,https://www.mohw.go.kr
KWT,Kuwait,2019,18,,,30,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2020,16,,,27,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2021,14,,,23,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2022,23,,,38,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2023,19,,,31,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2024,17,,,29,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
KWT,Kuwait,2025,19,,,33,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2019,32,,,54,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2020,27,,,45,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2021,38,,,63,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2022,40,,,66,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2023,39,,,65,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2024,29,,,49,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LAO,Laos,2025,41,,,69,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2019,21,,,35,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2020,22,,,36,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2021,18,,,30,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2022,25,,,43,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2023,21,,,36,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2024,29,,,49,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBN,Lebanon,2025,32,,,54,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LBR,Liberia,2019,23,,,39,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2020,36,,,60,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2021,25,,,42,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2022,43,,,72,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2023,35,,,58,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2024,41,,,69,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBR,Liberia,2025,43,,,72,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2019,38,,,63,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2020,51,,,85,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2021,54,,,90,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2022,50,,,83,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2023,49,,,82,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2024,42,,,70,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LBY,Libya,2025,48,,,81,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LCA,Saint Lucia,2019,13,,,22,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2020,14,,,23,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2021,17,,,29,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2022,18,,,31,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2023,16,,,26,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2024,18,,,31,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LCA,Saint Lucia,2025,24,,,40,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
LIE,Liechtenstein,2019,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2020,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2021,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2022,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2023,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2024,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LIE,Liechtenstein,2025,0,,,1,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LKA,Sri Lanka,2019,89,,,149,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2020,81,,,135,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2021,120,,,200,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2022,117,,,195,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2023,80,,,133,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2024,111,,,185,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LKA,Sri Lanka,2025,107,,,179,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
LSO,Lesotho,2019,15,,,25,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2020,17,,,28,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2021,13,,,22,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2022,12,,,20,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2023,19,,,31,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2024,11,,,18,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LSO,Lesotho,2025,12,,,20,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
LTU,Lithuania,2019,22,,,37,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2020,35,,,59,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2021,40,,,68,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2022,43,,,72,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2023,40,,,68,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2024,38,,,64,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LTU,Lithuania,2025,37,,,63,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2019,8,,,14,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2020,7,,,11,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2021,6,,,10,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2022,8,,,14,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2023,8,,,14,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2024,7,,,11,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LUX,Luxembourg,2025,7,,,12,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2019,20,,,34,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2020,27,,,45,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2021,25,,,42,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2022,17,,,29,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2023,23,,,39,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2024,24,,,40,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
LVA,Latvia,2025,27,,,46,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MAR,Morocco,2019,168,,,281,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2020,308,,,514,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2021,268,,,447,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2022,182,,,304,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2023,224,,,374,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2024,191,,,319,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MAR,Morocco,2025,238,,,397,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MCO,Monaco,2019,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2020,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2021,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2022,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2023,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2024,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MCO,Monaco,2025,0,,,0,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2019,23,,,38,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2020,34,,,57,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2021,37,,,62,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2022,29,,,48,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2023,35,,,59,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2024,23,,,39,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDA,Moldova,2025,28,,,48,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MDG,Madagascar,2019,192,,,320,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2020,140,,,234,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2021,209,,,348,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2022,143,,,238,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2023,228,,,380,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2024,187,,,312,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDG,Madagascar,2025,240,,,401,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MDV,Maldives,2019,2,,,3,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2020,1,,,2,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2021,1,,,2,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2022,2,,,3,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2023,2,,,3,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2024,2,,,3,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MDV,Maldives,2025,1,,,3,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MEX,Mexico,2019,1701,1759,3.3%,2835,2850,0.5%,OK,LOW,INEGI/CONADIC,https://www.inegi.org.mx/
MEX,Mexico,2020,1739,2100,17.2%,2899,3200,9.4%,OK,LOW,INEGI/CONADIC,https://www.inegi.org.mx/
MEX,Mexico,2021,1778,2500,28.9%,2964,3800,22.0%,WARNING,MEDIUM,INEGI/CONADIC,https://www.inegi.org.mx/
MEX,Mexico,2022,1817,2800,35.1%,3028,4200,27.9%,WARNING,MEDIUM,INEGI/CONADIC,https://www.inegi.org.mx/
MEX,Mexico,2023,1855,,,3093,,,NO_AUTH_DATA,,CONADIC Mexico 2024,https://www.gob.mx/conadic
MEX,Mexico,2024,1894,,,3157,,,NO_AUTH_DATA,,CONADIC Mexico 2024,https://www.gob.mx/conadic
MEX,Mexico,2025,1933,,,3222,,,NO_AUTH_DATA,,CONADIC Mexico 2024,https://www.gob.mx/conadic
MHL,Marshall Islands,2019,1,,,2,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MHL,Marshall Islands,2020,1,,,2,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MHL,Marshall Islands,2021,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MHL,Marshall Islands,2022,1,,,2,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
